,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,score
2629,0.8,5,0.1,6,5,100,0.0,1,0.4,0.15597389665090522
2593,0.8,5,0.1,6,1,100,0.0,1,0.4,0.15597389665090522
2611,0.8,5,0.1,6,3,100,0.0,1,0.4,0.15597389665090522
2797,0.8,5,0.2,6,5,100,0.1,1,0.4,0.1558296293314705
2761,0.8,5,0.2,6,1,100,0.1,1,0.4,0.1558296293314705
2779,0.8,5,0.2,6,3,100,0.1,1,0.4,0.1558296293314705
2773,0.8,5,0.2,6,3,100,0.0,1,0.4,0.15580288363523379
2755,0.8,5,0.2,6,1,100,0.0,1,0.4,0.15580288363523379
2791,0.8,5,0.2,6,5,100,0.0,1,0.4,0.15580288363523379
4228,1.0,5,0.2,6,1,100,1.0,10,0.4,0.15504028911849926
4246,1.0,5,0.2,6,3,100,1.0,10,0.4,0.15504028911849926
4264,1.0,5,0.2,6,5,100,1.0,10,0.4,0.15504028911849926
3892,1.0,5,0.05,6,1,100,0.0,10,0.4,0.1550123034249754
3910,1.0,5,0.05,6,3,100,0.0,10,0.4,0.1550123034249754
3928,1.0,5,0.05,6,5,100,0.0,10,0.4,0.1550123034249754
4356,1.0,5,0.2,20,5,100,0.0,1,0.3,0.1545327787744814
4338,1.0,5,0.2,20,3,100,0.0,1,0.3,0.1545327787744814
4320,1.0,5,0.2,20,1,100,0.0,1,0.3,0.1545327787744814
4362,1.0,5,0.2,20,5,100,0.1,1,0.3,0.1541585057193184
4344,1.0,5,0.2,20,3,100,0.1,1,0.3,0.1541585057193184
4326,1.0,5,0.2,20,1,100,0.1,1,0.3,0.1541585057193184
4066,1.0,5,0.1,6,1,100,1.0,10,0.4,0.15409257798998674
4102,1.0,5,0.1,6,5,100,1.0,10,0.4,0.15409257798998674
4084,1.0,5,0.1,6,3,100,1.0,10,0.4,0.15409257798998674
3937,1.0,5,0.05,6,5,100,1.0,1,0.4,0.15380458419055779
3919,1.0,5,0.05,6,3,100,1.0,1,0.4,0.15380458419055779
3901,1.0,5,0.05,6,1,100,1.0,1,0.4,0.15380458419055779
2635,0.8,5,0.1,6,5,100,0.1,1,0.4,0.15376115519846545
2617,0.8,5,0.1,6,3,100,0.1,1,0.4,0.15376115519846545
2599,0.8,5,0.1,6,1,100,0.1,1,0.4,0.15376115519846545
2800,0.8,5,0.2,6,5,100,0.1,10,0.4,0.1537118032498668
2764,0.8,5,0.2,6,1,100,0.1,10,0.4,0.1537118032498668
2782,0.8,5,0.2,6,3,100,0.1,10,0.4,0.1537118032498668
3934,1.0,5,0.05,6,5,100,0.1,10,0.4,0.15347959817806495
3898,1.0,5,0.05,6,1,100,0.1,10,0.4,0.15347959817806495
3916,1.0,5,0.05,6,3,100,0.1,10,0.4,0.15347959817806495
4284,1.0,5,0.2,10,3,100,0.0,1,0.3,0.1533897003806288
4266,1.0,5,0.2,10,1,100,0.0,1,0.3,0.1533897003806288
4302,1.0,5,0.2,10,5,100,0.0,1,0.3,0.1533897003806288
2758,0.8,5,0.2,6,1,100,0.0,10,0.4,0.15314054087122683
2794,0.8,5,0.2,6,5,100,0.0,10,0.4,0.15314054087122683
2776,0.8,5,0.2,6,3,100,0.0,10,0.4,0.15314054087122683
2803,0.8,5,0.2,6,5,100,1.0,1,0.4,0.15280556734225662
2785,0.8,5,0.2,6,3,100,1.0,1,0.4,0.15280556734225662
2767,0.8,5,0.2,6,1,100,1.0,1,0.4,0.15280556734225662
2620,0.8,5,0.1,6,3,100,0.1,10,0.4,0.15224310330364546
2638,0.8,5,0.1,6,5,100,0.1,10,0.4,0.15224310330364546
2602,0.8,5,0.1,6,1,100,0.1,10,0.4,0.15224310330364546
2455,0.8,5,0.05,6,3,100,0.1,1,0.4,0.15194106510472954
2473,0.8,5,0.05,6,5,100,0.1,1,0.4,0.15194106510472954
2437,0.8,5,0.05,6,1,100,0.1,1,0.4,0.15194106510472954
2596,0.8,5,0.1,6,1,100,0.0,10,0.4,0.15190996037442978
2632,0.8,5,0.1,6,5,100,0.0,10,0.4,0.15190996037442978
2614,0.8,5,0.1,6,3,100,0.0,10,0.4,0.15190996037442978
4359,1.0,5,0.2,20,5,100,0.0,10,0.3,0.15162396733187064
4341,1.0,5,0.2,20,3,100,0.0,10,0.3,0.15162396733187064
4323,1.0,5,0.2,20,1,100,0.0,10,0.3,0.15162396733187064
2431,0.8,5,0.05,6,1,100,0.0,1,0.4,0.15155405465597155
2467,0.8,5,0.05,6,5,100,0.0,1,0.4,0.15155405465597155
2449,0.8,5,0.05,6,3,100,0.0,1,0.4,0.15155405465597155
2605,0.8,5,0.1,6,1,100,1.0,1,0.4,0.15132615789388948
2623,0.8,5,0.1,6,3,100,1.0,1,0.4,0.15132615789388948
2641,0.8,5,0.1,6,5,100,1.0,1,0.4,0.15132615789388948
3922,1.0,5,0.05,6,3,100,1.0,10,0.4,0.15113711207981523
3904,1.0,5,0.05,6,1,100,1.0,10,0.4,0.15113711207981523
3940,1.0,5,0.05,6,5,100,1.0,10,0.4,0.15113711207981523
4332,1.0,5,0.2,20,1,100,1.0,1,0.3,0.15069735935435116
4350,1.0,5,0.2,20,3,100,1.0,1,0.3,0.15069735935435116
4368,1.0,5,0.2,20,5,100,1.0,1,0.3,0.15069735935435116
4272,1.0,5,0.2,10,1,100,0.1,1,0.3,0.1506053908219175
4308,1.0,5,0.2,10,5,100,0.1,1,0.3,0.1506053908219175
4290,1.0,5,0.2,10,3,100,0.1,1,0.3,0.1506053908219175
4329,1.0,5,0.2,20,1,100,0.1,10,0.3,0.1505532192778826
4347,1.0,5,0.2,20,3,100,0.1,10,0.3,0.1505532192778826
4365,1.0,5,0.2,20,5,100,0.1,10,0.3,0.1505532192778826
4140,1.0,5,0.1,10,5,100,0.0,1,0.3,0.15054526951655803
4104,1.0,5,0.1,10,1,100,0.0,1,0.3,0.15054526951655803
4122,1.0,5,0.1,10,3,100,0.0,1,0.3,0.15054526951655803
2608,0.8,5,0.1,6,1,100,1.0,10,0.4,0.14993040962828535
2644,0.8,5,0.1,6,5,100,1.0,10,0.4,0.14993040962828535
2626,0.8,5,0.1,6,3,100,1.0,10,0.4,0.14993040962828535
4194,1.0,5,0.1,20,5,100,0.0,1,0.3,0.14963585711820113
4158,1.0,5,0.1,20,1,100,0.0,1,0.3,0.14963585711820113
4176,1.0,5,0.1,20,3,100,0.0,1,0.3,0.14963585711820113
2458,0.8,5,0.05,6,3,100,0.1,10,0.4,0.1496283285524695
2440,0.8,5,0.05,6,1,100,0.1,10,0.4,0.1496283285524695
2476,0.8,5,0.05,6,5,100,0.1,10,0.4,0.1496283285524695
2470,0.8,5,0.05,6,5,100,0.0,10,0.4,0.14958442441169773
2434,0.8,5,0.05,6,1,100,0.0,10,0.4,0.14958442441169773
2452,0.8,5,0.05,6,3,100,0.0,10,0.4,0.14958442441169773
4182,1.0,5,0.1,20,3,100,0.1,1,0.3,0.1494420929555211
4200,1.0,5,0.1,20,5,100,0.1,1,0.3,0.1494420929555211
4164,1.0,5,0.1,20,1,100,0.1,1,0.3,0.1494420929555211
2479,0.8,5,0.05,6,5,100,1.0,1,0.4,0.14924744050268463
2461,0.8,5,0.05,6,3,100,1.0,1,0.4,0.14924744050268463
2443,0.8,5,0.05,6,1,100,1.0,1,0.4,0.14924744050268463
2806,0.8,5,0.2,6,5,100,1.0,10,0.4,0.14921019250885798
2770,0.8,5,0.2,6,1,100,1.0,10,0.4,0.14921019250885798
2788,0.8,5,0.2,6,3,100,1.0,10,0.4,0.14921019250885798
4293,1.0,5,0.2,10,3,100,0.1,10,0.3,0.14919753477049463
4275,1.0,5,0.2,10,1,100,0.1,10,0.3,0.14919753477049463
4311,1.0,5,0.2,10,5,100,0.1,10,0.3,0.14919753477049463
1171,0.6,5,0.1,6,5,100,0.0,1,0.4,0.1488857766599705
1153,0.6,5,0.1,6,3,100,0.0,1,0.4,0.1488857766599705
1135,0.6,5,0.1,6,1,100,0.0,1,0.4,0.1488857766599705
4314,1.0,5,0.2,10,5,100,1.0,1,0.3,0.14888498118006271
4278,1.0,5,0.2,10,1,100,1.0,1,0.3,0.14888498118006271
4296,1.0,5,0.2,10,3,100,1.0,1,0.3,0.14888498118006271
4287,1.0,5,0.2,10,3,100,0.0,10,0.3,0.14882535734160482
4269,1.0,5,0.2,10,1,100,0.0,10,0.3,0.14882535734160482
4305,1.0,5,0.2,10,5,100,0.0,10,0.3,0.14882535734160482
4128,1.0,5,0.1,10,3,100,0.1,1,0.3,0.14823854502796788
4110,1.0,5,0.1,10,1,100,0.1,1,0.3,0.14823854502796788
4146,1.0,5,0.1,10,5,100,0.1,1,0.3,0.14823854502796788
2886,0.8,5,0.2,20,3,100,0.1,1,0.3,0.1481949188791952
2868,0.8,5,0.2,20,1,100,0.1,1,0.3,0.1481949188791952
2904,0.8,5,0.2,20,5,100,0.1,1,0.3,0.1481949188791952
3960,1.0,5,0.05,10,3,100,0.0,1,0.3,0.1479817175948734
3942,1.0,5,0.05,10,1,100,0.0,1,0.3,0.1479817175948734
3978,1.0,5,0.05,10,5,100,0.0,1,0.3,0.1479817175948734
4206,1.0,5,0.1,20,5,100,1.0,1,0.3,0.14797647952130022
4188,1.0,5,0.1,20,3,100,1.0,1,0.3,0.14797647952130022
4170,1.0,5,0.1,20,1,100,1.0,1,0.3,0.14797647952130022
4020,1.0,5,0.05,20,3,100,0.1,1,0.3,0.14794454440091218
4002,1.0,5,0.05,20,1,100,0.1,1,0.3,0.14794454440091218
4038,1.0,5,0.05,20,5,100,0.1,1,0.3,0.14794454440091218
1174,0.6,5,0.1,6,5,100,0.0,10,0.4,0.1479125344392161
1138,0.6,5,0.1,6,1,100,0.0,10,0.4,0.1479125344392161
1156,0.6,5,0.1,6,3,100,0.0,10,0.4,0.1479125344392161
1159,0.6,5,0.1,6,3,100,0.1,1,0.4,0.14786281033212723
1177,0.6,5,0.1,6,5,100,0.1,1,0.4,0.14786281033212723
1141,0.6,5,0.1,6,1,100,0.1,1,0.4,0.14786281033212723
1015,0.6,5,0.05,6,5,100,0.1,1,0.4,0.14782366411769565
997,0.6,5,0.05,6,3,100,0.1,1,0.4,0.14782366411769565
979,0.6,5,0.05,6,1,100,0.1,1,0.4,0.14782366411769565
1321,0.6,5,0.2,6,3,100,0.1,1,0.4,0.14781792430040488
1339,0.6,5,0.2,6,5,100,0.1,1,0.4,0.14781792430040488
1303,0.6,5,0.2,6,1,100,0.1,1,0.4,0.14781792430040488
3996,1.0,5,0.05,20,1,100,0.0,1,0.3,0.1477373772429358
4014,1.0,5,0.05,20,3,100,0.0,1,0.3,0.1477373772429358
4032,1.0,5,0.05,20,5,100,0.0,1,0.3,0.1477373772429358
2832,0.8,5,0.2,10,3,100,0.1,1,0.3,0.147579337584195
2850,0.8,5,0.2,10,5,100,0.1,1,0.3,0.147579337584195
2814,0.8,5,0.2,10,1,100,0.1,1,0.3,0.147579337584195
1333,0.6,5,0.2,6,5,100,0.0,1,0.4,0.14751068498107525
1315,0.6,5,0.2,6,3,100,0.0,1,0.4,0.14751068498107525
1297,0.6,5,0.2,6,1,100,0.0,1,0.4,0.14751068498107525
3984,1.0,5,0.05,10,5,100,0.1,1,0.3,0.14741295222570502
3966,1.0,5,0.05,10,3,100,0.1,1,0.3,0.14741295222570502
3948,1.0,5,0.05,10,1,100,0.1,1,0.3,0.14741295222570502
1009,0.6,5,0.05,6,5,100,0.0,1,0.4,0.14697547461626223
991,0.6,5,0.05,6,3,100,0.0,1,0.4,0.14697547461626223
973,0.6,5,0.05,6,1,100,0.0,1,0.4,0.14697547461626223
4167,1.0,5,0.1,20,1,100,0.1,10,0.3,0.14691572334623632
4185,1.0,5,0.1,20,3,100,0.1,10,0.3,0.14691572334623632
4203,1.0,5,0.1,20,5,100,0.1,10,0.3,0.14691572334623632
4161,1.0,5,0.1,20,1,100,0.0,10,0.3,0.14688841815303472
4197,1.0,5,0.1,20,5,100,0.0,10,0.3,0.14688841815303472
4179,1.0,5,0.1,20,3,100,0.0,10,0.3,0.14688841815303472
2464,0.8,5,0.05,6,3,100,1.0,10,0.4,0.1468105022755624
2446,0.8,5,0.05,6,1,100,1.0,10,0.4,0.1468105022755624
2482,0.8,5,0.05,6,5,100,1.0,10,0.4,0.1468105022755624
4152,1.0,5,0.1,10,5,100,1.0,1,0.3,0.14663714209813397
4116,1.0,5,0.1,10,1,100,1.0,1,0.3,0.14663714209813397
4134,1.0,5,0.1,10,3,100,1.0,1,0.3,0.14663714209813397
1147,0.6,5,0.1,6,1,100,1.0,1,0.4,0.14644704696608896
1165,0.6,5,0.1,6,3,100,1.0,1,0.4,0.14644704696608896
1183,0.6,5,0.1,6,5,100,1.0,1,0.4,0.14644704696608896
2880,0.8,5,0.2,20,3,100,0.0,1,0.3,0.14629572122988685
2898,0.8,5,0.2,20,5,100,0.0,1,0.3,0.14629572122988685
2862,0.8,5,0.2,20,1,100,0.0,1,0.3,0.14629572122988685
4299,1.0,5,0.2,10,3,100,1.0,10,0.3,0.14606976594677595
4317,1.0,5,0.2,10,5,100,1.0,10,0.3,0.14606976594677595
4281,1.0,5,0.2,10,1,100,1.0,10,0.3,0.14606976594677595
1168,0.6,5,0.1,6,3,100,1.0,10,0.4,0.14596127633372705
1186,0.6,5,0.1,6,5,100,1.0,10,0.4,0.14596127633372705
1150,0.6,5,0.1,6,1,100,1.0,10,0.4,0.14596127633372705
4371,1.0,5,0.2,20,5,100,1.0,10,0.3,0.1459557434382887
4353,1.0,5,0.2,20,3,100,1.0,10,0.3,0.1459557434382887
4335,1.0,5,0.2,20,1,100,1.0,10,0.3,0.1459557434382887
2826,0.8,5,0.2,10,3,100,0.0,1,0.3,0.14594366381320972
2844,0.8,5,0.2,10,5,100,0.0,1,0.3,0.14594366381320972
2808,0.8,5,0.2,10,1,100,0.0,1,0.3,0.14594366381320972
1309,0.6,5,0.2,6,1,100,1.0,1,0.4,0.14592937225190997
1345,0.6,5,0.2,6,5,100,1.0,1,0.4,0.14592937225190997
1327,0.6,5,0.2,6,3,100,1.0,1,0.4,0.14592937225190997
1021,0.6,5,0.05,6,5,100,1.0,1,0.4,0.14560568400844706
1003,0.6,5,0.05,6,3,100,1.0,1,0.4,0.14560568400844706
985,0.6,5,0.05,6,1,100,1.0,1,0.4,0.14560568400844706
1342,0.6,5,0.2,6,5,100,0.1,10,0.4,0.14542971310268107
1324,0.6,5,0.2,6,3,100,0.1,10,0.4,0.14542971310268107
1306,0.6,5,0.2,6,1,100,0.1,10,0.4,0.14542971310268107
1180,0.6,5,0.1,6,5,100,0.1,10,0.4,0.14542472184560182
1162,0.6,5,0.1,6,3,100,0.1,10,0.4,0.14542472184560182
1144,0.6,5,0.1,6,1,100,0.1,10,0.4,0.14542472184560182
994,0.6,5,0.05,6,3,100,0.0,10,0.4,0.1453134371187463
976,0.6,5,0.05,6,1,100,0.0,10,0.4,0.1453134371187463
1012,0.6,5,0.05,6,5,100,0.0,10,0.4,0.1453134371187463
1000,0.6,5,0.05,6,3,100,0.1,10,0.4,0.14524988893433127
1018,0.6,5,0.05,6,5,100,0.1,10,0.4,0.14524988893433127
982,0.6,5,0.05,6,1,100,0.1,10,0.4,0.14524988893433127
4005,1.0,5,0.05,20,1,100,0.1,10,0.3,0.14497673765432775
4023,1.0,5,0.05,20,3,100,0.1,10,0.3,0.14497673765432775
4041,1.0,5,0.05,20,5,100,0.1,10,0.3,0.14497673765432775
1318,0.6,5,0.2,6,3,100,0.0,10,0.4,0.14491259559411973
1300,0.6,5,0.2,6,1,100,0.0,10,0.4,0.14491259559411973
1336,0.6,5,0.2,6,5,100,0.0,10,0.4,0.14491259559411973
3963,1.0,5,0.05,10,3,100,0.0,10,0.3,0.1448916217345306
3981,1.0,5,0.05,10,5,100,0.0,10,0.3,0.1448916217345306
3945,1.0,5,0.05,10,1,100,0.0,10,0.3,0.1448916217345306
4143,1.0,5,0.1,10,5,100,0.0,10,0.3,0.14476370242062123
4107,1.0,5,0.1,10,1,100,0.0,10,0.3,0.14476370242062123
4125,1.0,5,0.1,10,3,100,0.0,10,0.3,0.14476370242062123
4008,1.0,5,0.05,20,1,100,1.0,1,0.3,0.14469429171078482
4044,1.0,5,0.05,20,5,100,1.0,1,0.3,0.14469429171078482
4026,1.0,5,0.05,20,3,100,1.0,1,0.3,0.14469429171078482
2889,0.8,5,0.2,20,3,100,0.1,10,0.3,0.14447336393536475
2871,0.8,5,0.2,20,1,100,0.1,10,0.3,0.14447336393536475
2907,0.8,5,0.2,20,5,100,0.1,10,0.3,0.14447336393536475
4017,1.0,5,0.05,20,3,100,0.0,10,0.3,0.14439019572539188
3999,1.0,5,0.05,20,1,100,0.0,10,0.3,0.14439019572539188
4035,1.0,5,0.05,20,5,100,0.0,10,0.3,0.14439019572539188
2700,0.8,5,0.1,20,1,100,0.0,1,0.3,0.1443450152280705
2718,0.8,5,0.1,20,3,100,0.0,1,0.3,0.1443450152280705
2736,0.8,5,0.1,20,5,100,0.0,1,0.3,0.1443450152280705
3987,1.0,5,0.05,10,5,100,0.1,10,0.3,0.1442577307685772
3951,1.0,5,0.05,10,1,100,0.1,10,0.3,0.1442577307685772
3969,1.0,5,0.05,10,3,100,0.1,10,0.3,0.1442577307685772
2646,0.8,5,0.1,10,1,100,0.0,1,0.3,0.14399013875479696
2682,0.8,5,0.1,10,5,100,0.0,1,0.3,0.14399013875479696
2664,0.8,5,0.1,10,3,100,0.0,1,0.3,0.14399013875479696
2742,0.8,5,0.1,20,5,100,0.1,1,0.3,0.14390572656826647
2724,0.8,5,0.1,20,3,100,0.1,1,0.3,0.14390572656826647
2706,0.8,5,0.1,20,1,100,0.1,1,0.3,0.14390572656826647
2670,0.8,5,0.1,10,3,100,0.1,1,0.3,0.1438256656881444
2688,0.8,5,0.1,10,5,100,0.1,1,0.3,0.1438256656881444
2652,0.8,5,0.1,10,1,100,0.1,1,0.3,0.1438256656881444
4149,1.0,5,0.1,10,5,100,0.1,10,0.3,0.14379450475932007
4113,1.0,5,0.1,10,1,100,0.1,10,0.3,0.14379450475932007
4131,1.0,5,0.1,10,3,100,0.1,10,0.3,0.14379450475932007
2865,0.8,5,0.2,20,1,100,0.0,10,0.3,0.14365486030106955
2901,0.8,5,0.2,20,5,100,0.0,10,0.3,0.14365486030106955
2883,0.8,5,0.2,20,3,100,0.0,10,0.3,0.14365486030106955
3972,1.0,5,0.05,10,3,100,1.0,1,0.3,0.14357978792581852
3954,1.0,5,0.05,10,1,100,1.0,1,0.3,0.14357978792581852
3990,1.0,5,0.05,10,5,100,1.0,1,0.3,0.14357978792581852
988,0.6,5,0.05,6,1,100,1.0,10,0.4,0.14356131236342998
1006,0.6,5,0.05,6,3,100,1.0,10,0.4,0.14356131236342998
1024,0.6,5,0.05,6,5,100,1.0,10,0.4,0.14356131236342998
1312,0.6,5,0.2,6,1,100,1.0,10,0.4,0.14305543723925807
1330,0.6,5,0.2,6,3,100,1.0,10,0.4,0.14305543723925807
1348,0.6,5,0.2,6,5,100,1.0,10,0.4,0.14305543723925807
2817,0.8,5,0.2,10,1,100,0.1,10,0.3,0.1430493679851959
2853,0.8,5,0.2,10,5,100,0.1,10,0.3,0.1430493679851959
2835,0.8,5,0.2,10,3,100,0.1,10,0.3,0.1430493679851959
2892,0.8,5,0.2,20,3,100,1.0,1,0.3,0.14303598107744392
2874,0.8,5,0.2,20,1,100,1.0,1,0.3,0.14303598107744392
2910,0.8,5,0.2,20,5,100,1.0,1,0.3,0.14303598107744392
2811,0.8,5,0.2,10,1,100,0.0,10,0.3,0.1430151983211601
2829,0.8,5,0.2,10,3,100,0.0,10,0.3,0.1430151983211601
2847,0.8,5,0.2,10,5,100,0.0,10,0.3,0.1430151983211601
2556,0.8,5,0.05,20,3,100,0.0,1,0.3,0.14288426715746666
2538,0.8,5,0.05,20,1,100,0.0,1,0.3,0.14288426715746666
2574,0.8,5,0.05,20,5,100,0.0,1,0.3,0.14288426715746666
4191,1.0,5,0.1,20,3,100,1.0,10,0.3,0.1424319522302629
4173,1.0,5,0.1,20,1,100,1.0,10,0.3,0.1424319522302629
4209,1.0,5,0.1,20,5,100,1.0,10,0.3,0.1424319522302629
2490,0.8,5,0.05,10,1,100,0.1,1,0.3,0.14211059437639206
2508,0.8,5,0.05,10,3,100,0.1,1,0.3,0.14211059437639206
2526,0.8,5,0.05,10,5,100,0.1,1,0.3,0.14211059437639206
2502,0.8,5,0.05,10,3,100,0.0,1,0.3,0.14194632305647753
2484,0.8,5,0.05,10,1,100,0.0,1,0.3,0.14194632305647753
2520,0.8,5,0.05,10,5,100,0.0,1,0.3,0.14194632305647753
4029,1.0,5,0.05,20,3,100,1.0,10,0.3,0.14191602467109404
4011,1.0,5,0.05,20,1,100,1.0,10,0.3,0.14191602467109404
4047,1.0,5,0.05,20,5,100,1.0,10,0.3,0.14191602467109404
2544,0.8,5,0.05,20,1,100,0.1,1,0.3,0.14187275080471357
2562,0.8,5,0.05,20,3,100,0.1,1,0.3,0.14187275080471357
2580,0.8,5,0.05,20,5,100,0.1,1,0.3,0.14187275080471357
2838,0.8,5,0.2,10,3,100,1.0,1,0.3,0.1413076785366605
2820,0.8,5,0.2,10,1,100,1.0,1,0.3,0.1413076785366605
2856,0.8,5,0.2,10,5,100,1.0,1,0.3,0.1413076785366605
2727,0.8,5,0.1,20,3,100,0.1,10,0.3,0.14105790599631512
2745,0.8,5,0.1,20,5,100,0.1,10,0.3,0.14105790599631512
2709,0.8,5,0.1,20,1,100,0.1,10,0.3,0.14105790599631512
2748,0.8,5,0.1,20,5,100,1.0,1,0.3,0.1410208011667971
2730,0.8,5,0.1,20,3,100,1.0,1,0.3,0.1410208011667971
2712,0.8,5,0.1,20,1,100,1.0,1,0.3,0.1410208011667971
3993,1.0,5,0.05,10,5,100,1.0,10,0.3,0.14085874982320956
3975,1.0,5,0.05,10,3,100,1.0,10,0.3,0.14085874982320956
3957,1.0,5,0.05,10,1,100,1.0,10,0.3,0.14085874982320956
1446,0.6,5,0.2,20,5,100,0.1,1,0.3,0.1408332495477726
1428,0.6,5,0.2,20,3,100,0.1,1,0.3,0.1408332495477726
1410,0.6,5,0.2,20,1,100,0.1,1,0.3,0.1408332495477726
2703,0.8,5,0.1,20,1,100,0.0,10,0.3,0.140826211041997
2721,0.8,5,0.1,20,3,100,0.0,10,0.3,0.140826211041997
2739,0.8,5,0.1,20,5,100,0.0,10,0.3,0.140826211041997
2649,0.8,5,0.1,10,1,100,0.0,10,0.3,0.14062889658651176
2685,0.8,5,0.1,10,5,100,0.0,10,0.3,0.14062889658651176
2667,0.8,5,0.1,10,3,100,0.0,10,0.3,0.14062889658651176
4119,1.0,5,0.1,10,1,100,1.0,10,0.3,0.14050165533600015
4155,1.0,5,0.1,10,5,100,1.0,10,0.3,0.14050165533600015
4137,1.0,5,0.1,10,3,100,1.0,10,0.3,0.14050165533600015
2658,0.8,5,0.1,10,1,100,1.0,1,0.3,0.14035246789635758
2676,0.8,5,0.1,10,3,100,1.0,1,0.3,0.14035246789635758
2694,0.8,5,0.1,10,5,100,1.0,1,0.3,0.14035246789635758
2691,0.8,5,0.1,10,5,100,0.1,10,0.3,0.14025278969603155
2673,0.8,5,0.1,10,3,100,0.1,10,0.3,0.14025278969603155
2655,0.8,5,0.1,10,1,100,0.1,10,0.3,0.14025278969603155
1392,0.6,5,0.2,10,5,100,0.1,1,0.3,0.14016604354996512
1374,0.6,5,0.2,10,3,100,0.1,1,0.3,0.14016604354996512
1356,0.6,5,0.2,10,1,100,0.1,1,0.3,0.14016604354996512
1350,0.6,5,0.2,10,1,100,0.0,1,0.3,0.1401126066930649
1368,0.6,5,0.2,10,3,100,0.0,1,0.3,0.1401126066930649
1386,0.6,5,0.2,10,5,100,0.0,1,0.3,0.1401126066930649
1422,0.6,5,0.2,20,3,100,0.0,1,0.3,0.1401000211541856
1440,0.6,5,0.2,20,5,100,0.0,1,0.3,0.1401000211541856
1404,0.6,5,0.2,20,1,100,0.0,1,0.3,0.1401000211541856
4254,1.0,5,0.2,6,5,100,0.1,1,0.3,0.139948805706835
4218,1.0,5,0.2,6,1,100,0.1,1,0.3,0.139948805706835
4236,1.0,5,0.2,6,3,100,0.1,1,0.3,0.139948805706835
2586,0.8,5,0.05,20,5,100,1.0,1,0.3,0.13974916453292913
2550,0.8,5,0.05,20,1,100,1.0,1,0.3,0.13974916453292913
2568,0.8,5,0.05,20,3,100,1.0,1,0.3,0.13974916453292913
2577,0.8,5,0.05,20,5,100,0.0,10,0.3,0.1396747362512396
2559,0.8,5,0.05,20,3,100,0.0,10,0.3,0.1396747362512396
2541,0.8,5,0.05,20,1,100,0.0,10,0.3,0.1396747362512396
2487,0.8,5,0.05,10,1,100,0.0,10,0.3,0.13954448326600663
2505,0.8,5,0.05,10,3,100,0.0,10,0.3,0.13954448326600663
2523,0.8,5,0.05,10,5,100,0.0,10,0.3,0.13954448326600663
4212,1.0,5,0.2,6,1,100,0.0,1,0.3,0.13937430580539792
4248,1.0,5,0.2,6,5,100,0.0,1,0.3,0.13937430580539792
4230,1.0,5,0.2,6,3,100,0.0,1,0.3,0.13937430580539792
2583,0.8,5,0.05,20,5,100,0.1,10,0.3,0.13924146601125903
2547,0.8,5,0.05,20,1,100,0.1,10,0.3,0.13924146601125903
2565,0.8,5,0.05,20,3,100,0.1,10,0.3,0.13924146601125903
2823,0.8,5,0.2,10,1,100,1.0,10,0.3,0.13915328195880042
2841,0.8,5,0.2,10,3,100,1.0,10,0.3,0.13915328195880042
2859,0.8,5,0.2,10,5,100,1.0,10,0.3,0.13915328195880042
1266,0.6,5,0.1,20,3,100,0.1,1,0.3,0.13910153098163902
1284,0.6,5,0.1,20,5,100,0.1,1,0.3,0.13910153098163902
1248,0.6,5,0.1,20,1,100,0.1,1,0.3,0.13910153098163902
2514,0.8,5,0.05,10,3,100,1.0,1,0.3,0.13910132072952025
2532,0.8,5,0.05,10,5,100,1.0,1,0.3,0.13910132072952025
2496,0.8,5,0.05,10,1,100,1.0,1,0.3,0.13910132072952025
2877,0.8,5,0.2,20,1,100,1.0,10,0.3,0.1390150171616438
2913,0.8,5,0.2,20,5,100,1.0,10,0.3,0.1390150171616438
2895,0.8,5,0.2,20,3,100,1.0,10,0.3,0.1390150171616438
2493,0.8,5,0.05,10,1,100,0.1,10,0.3,0.13869684108123692
2529,0.8,5,0.05,10,5,100,0.1,10,0.3,0.13869684108123692
2511,0.8,5,0.05,10,3,100,0.1,10,0.3,0.13869684108123692
2733,0.8,5,0.1,20,3,100,1.0,10,0.3,0.13865579822120264
2751,0.8,5,0.1,20,5,100,1.0,10,0.3,0.13865579822120264
2715,0.8,5,0.1,20,1,100,1.0,10,0.3,0.13865579822120264
2697,0.8,5,0.1,10,5,100,1.0,10,0.3,0.13803743493293744
2661,0.8,5,0.1,10,1,100,1.0,10,0.3,0.13803743493293744
2679,0.8,5,0.1,10,3,100,1.0,10,0.3,0.13803743493293744
1212,0.6,5,0.1,10,3,100,0.1,1,0.3,0.1379403605345468
1194,0.6,5,0.1,10,1,100,0.1,1,0.3,0.1379403605345468
1230,0.6,5,0.1,10,5,100,0.1,1,0.3,0.1379403605345468
1224,0.6,5,0.1,10,5,100,0.0,1,0.3,0.1377208198634899
1206,0.6,5,0.1,10,3,100,0.0,1,0.3,0.1377208198634899
1188,0.6,5,0.1,10,1,100,0.0,1,0.3,0.1377208198634899
1260,0.6,5,0.1,20,3,100,0.0,1,0.3,0.13768060890228134
1242,0.6,5,0.1,20,1,100,0.0,1,0.3,0.13768060890228134
1278,0.6,5,0.1,20,5,100,0.0,1,0.3,0.13768060890228134
4050,1.0,5,0.1,6,1,100,0.0,1,0.3,0.13731282133028952
